tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
tt2935622,movie,The School for Good and Evil,The School for Good and Evil,0,2022,147,"Action,Comedy,Drama",5.9,38558
tt2937366,movie,Little Evil,Little Evil,0,2017,94,"Comedy,Fantasy,Horror",5.7,23763
tt2937696,movie,Everybody Wants Some!!,Everybody Wants Some!!,0,2016,117,Comedy,6.9,61825
tt2937898,movie,A Most Violent Year,A Most Violent Year,0,2014,125,"Crime,Drama,Thriller",6.9,79353
tt29383379,movie,Marco,Marco,0,2024,145,Action,7.9,10019
tt2938956,movie,The Transporter Refueled,The Transporter Refueled,0,2015,96,"Action,Thriller",5.2,45836
tt2944198,movie,Backcountry,Backcountry,0,2014,92,"Adventure,Drama,Horror",6.0,25401
tt2948356,movie,Zootopia,Zootopia,0,2016,108,"Action,Adventure,Animation",8.0,568446
tt2948372,movie,Soul,Soul,0,2020,100,"Adventure,Animation,Comedy",8.0,398385
tt2948790,movie,Return to Sender,Return to Sender,0,2015,92,"Drama,Thriller",5.1,15101
tt2952602,movie,Kung Fu Jungle,Yi ge ren de wu lin,0,2014,100,"Action,Crime,Thriller",6.4,12234
tt2953050,movie,Encanto,Encanto,0,2021,102,"Animation,Comedy,Family",7.2,275437
tt2954474,movie,Visions,Visions,0,2015,82,"Horror,Mystery",5.3,11387
tt29548562,movie,Pindam,Pindam,0,2023,158,Horror,7.5,10622
tt2955316,movie,Spanish Affair,Ocho apellidos vascos,0,2014,98,"Comedy,Romance",6.5,18919
tt2960930,movie,Extraterrestrial,Extraterrestrial,0,2014,101,"Action,Horror,Mystery",5.0,17007
tt29623480,movie,The Wild Robot,The Wild Robot,0,2024,102,"Animation,Sci-Fi",8.2,108356
tt2962876,movie,The Road Within,The Road Within,0,2014,100,"Adventure,Comedy,Drama",7.0,16570
tt2965412,movie,Comet,Comet,0,2014,91,"Comedy,Drama,Romance",6.7,19929
tt2965466,movie,Last Shift,Last Shift,0,2014,88,"Horror,Mystery",5.8,24888
tt2967006,movie,The Trip to Italy,The Trip to Italy,0,2014,108,"Comedy,Drama",6.6,16278
tt2967224,movie,Hot Pursuit,Hot Pursuit,0,2015,87,"Action,Comedy,Crime",5.1,55038
tt2967286,movie,Steins;Gate: The Movie - Load Region of Déjà Vu,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,0,2013,90,"Animation,Mystery,Sci-Fi",7.8,10106
tt29722855,movie,Badland Hunters,Hwangya,0,2024,107,"Action,Adventure,Crime",5.9,11595
tt2974918,movie,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,0,2015,92,"Adventure,Comedy,Family",4.9,23587
tt2975578,movie,The Purge: Anarchy,The Purge: Anarchy,0,2014,103,"Action,Horror,Sci-Fi",6.4,166410
tt2975590,movie,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,0,2016,151,"Action,Adventure,Sci-Fi",6.5,765092
tt2978626,movie,It's Entertainment,It's Entertainment,0,2014,140,"Comedy,Drama",4.6,10178
tt2980210,movie,A Hologram for the King,A Hologram for the King,0,2016,98,"Comedy,Drama,Romance",6.1,48255
tt2980472,movie,Just Before I Go,Just Before I Go,0,2014,95,"Comedy,Drama",6.3,19818
tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014,123,"Biography,Drama,Romance",7.7,490820
tt2980592,movie,The Guest,The Guest,0,2014,100,"Action,Mystery,Thriller",6.7,110386
tt2980648,movie,The Hundred-Foot Journey,The Hundred-Foot Journey,0,2014,122,"Comedy,Drama",7.3,88870
tt2980706,movie,Planes: Fire & Rescue,Planes: Fire & Rescue,0,2014,83,"Adventure,Animation,Comedy",5.9,20440
tt2980794,movie,Highway,Highway,0,2014,133,"Crime,Drama,Romance",7.6,31339
tt29808429,movie,Color of Victory,Zaferin Rengi,0,2024,157,"Drama,History,Sport",6.1,40234
tt2981768,movie,Patema Inverted,Sakasama no Patema,0,2013,98,"Adventure,Animation,Drama",7.3,10519
tt2987732,movie,Suck Me Shakespeer,Fack ju Göhte,0,2013,119,Comedy,6.9,32551
tt2988272,movie,A Pure Desi Romance,Shuddh Desi Romance,0,2013,141,"Comedy,Drama,Romance",5.8,10391
tt2989524,movie,Carrie Pilby,Carrie Pilby,0,2016,98,"Comedy,Drama",6.7,14051
tt2990140,movie,The Christmas Chronicles,The Christmas Chronicles,0,2018,104,"Adventure,Comedy,Family",7.0,88299
tt2991224,movie,Tangerines,Mandariinid,0,2013,87,"Drama,War",8.1,50006
tt2994190,movie,Camp X-Ray,Camp X-Ray,0,2014,117,"Drama,War",6.9,43452
tt30007864,movie,The American Society of Magical Negroes,The American Society of Magical Negroes,0,2024,104,"Comedy,Fantasy",3.7,11434
tt3001638,movie,Mary Kom,Mary Kom,0,2014,122,"Action,Biography,Drama",6.8,11656
tt3007512,movie,The Water Diviner,The Water Diviner,0,2014,111,"Drama,History,War",7.0,79073
tt3011894,movie,Wild Tales,Relatos salvajes,0,2014,122,"Comedy,Drama,Thriller",8.1,224167
tt3011960,movie,Hangman,Hangman,0,2017,98,"Crime,Drama,Horror",5.2,19967
tt3013602,movie,Babysitting,Babysitting,0,2014,85,Comedy,6.7,12491
tt3014284,movie,The Lego Ninjago Movie,The Lego Ninjago Movie,0,2017,101,"Adventure,Animation,Comedy",6.1,31246
tt3014666,movie,Moms' Night Out,Moms' Night Out,0,2014,98,Comedy,5.3,14629
tt3014866,movie,Criminal,Criminal,0,2016,113,"Action,Sci-Fi,Thriller",6.3,72437
tt3021360,movie,Faults,Faults,0,2014,89,"Drama,Mystery,Thriller",6.7,11051
tt30216176,movie,Lady Ballers,Lady Ballers,0,2023,112,"Comedy,Sport",5.7,12236
tt3026488,movie,Alone in Berlin,Alone in Berlin,0,2016,103,"Drama,History,War",6.5,10140
tt3029556,movie,Rurouni Kenshin: The Legend Ends,Rurôni Kenshin: Densetsu no saigo-hen,0,2014,134,"Action,Adventure,Drama",7.5,15158
tt3029558,movie,Rurouni Kenshin Part II: Kyoto Inferno,Rurôni Kenshin: Kyôto taika-hen,0,2014,138,"Action,Adventure,Drama",7.5,18944
tt30321133,movie,Will & Harper,Will & Harper,0,2024,114,Documentary,7.5,10195
tt30321146,movie,In a Violent Nature,In a Violent Nature,0,2024,94,"Drama,Horror,Thriller",5.6,22829
tt3038708,movie,Iron Sky: The Coming Race,Iron Sky: The Coming Race,0,2019,93,"Action,Adventure,Comedy",5.0,12082
tt3040964,movie,The Jungle Book,The Jungle Book,0,2016,106,"Action,Adventure,Animation",7.3,296852
tt3042408,movie,Who Am I,Who Am I - Kein System ist sicher,0,2014,102,"Crime,Drama,Mystery",7.4,64153
tt3042926,movie,Attarintiki Daredi,Attarintiki Daredi,0,2013,170,"Action,Comedy,Drama",7.3,10093
tt3045616,movie,Mortdecai,Mortdecai,0,2015,107,"Action,Adventure,Comedy",5.5,77956
tt3053228,movie,Day of the Dead: Bloodline,Day of the Dead: Bloodline,0,2017,90,"Action,Drama,Horror",3.5,12664
tt3060492,movie,Before I Disappear,Before I Disappear,0,2014,93,"Adventure,Drama",7.2,10225
tt3062096,movie,Inferno,Inferno,0,2016,121,"Action,Adventure,Crime",6.2,193680
tt3063516,movie,Jackass Presents: Bad Grandpa,Bad Grandpa,0,2013,92,Comedy,6.5,99026
tt3064298,movie,Man Up,Man Up,0,2015,88,"Comedy,Drama,Romance",6.8,57915
tt3065204,movie,The Conjuring 2,The Conjuring 2,0,2016,134,"Horror,Mystery,Thriller",7.3,312755
tt3068194,movie,Love & Friendship,Love & Friendship,0,2016,90,"Comedy,Drama,Romance",6.4,26826
tt3072482,movie,Hardcore Henry,Hardcore Henry,0,2015,96,"Action,Adventure,Sci-Fi",6.7,104362
tt3076658,movie,Creed,Creed,0,2015,133,"Action,Drama,Sport",7.6,317526
tt3077214,movie,Suffragette,Suffragette,0,2015,106,"Drama,History",6.9,45343
tt3078242,movie,Miss Violence,Miss Violence,0,2013,98,"Drama,Thriller",7.0,10623
tt30783769,movie,Kaam Chalu Hai,Kaam Chalu Hai,0,2024,82,Drama,7.2,12723
tt3079380,movie,Spy,Spy,0,2015,120,"Action,Comedy",7.0,264635
tt30796448,movie,The Greatest Night in Pop,The Greatest Night in Pop,0,2024,96,"Documentary,Music",7.9,14279
tt3082898,movie,Kickboxer: Vengeance,Kickboxer: Vengeance,0,2016,90,"Action,Crime,Drama",4.9,12397
tt3083008,movie,The Program,The Program,0,2015,104,"Biography,Drama,Sport",6.5,19806
tt3083016,movie,Beverly Hills Cop: Axel F,Beverly Hills Cop: Axel F,0,2024,118,"Action,Comedy,Crime",6.4,77349
tt30852970,movie,Lover Stalker Killer,Lover Stalker Killer,0,2024,90,"Crime,Documentary",7.0,12774
tt3086442,movie,Goodnight Mommy,"Ich seh, Ich seh",0,2014,99,"Horror,Mystery,Thriller",6.7,61569
tt30889755,movie,The Sabarmati Report,The Sabarmati Report,0,2024,127,"Drama,Thriller",6.6,21190
tt3089630,movie,Artemis Fowl,Artemis Fowl,0,2020,95,"Adventure,Family,Fantasy",4.3,30855
tt3089778,movie,The Treatment,De behandeling,0,2014,131,"Crime,Mystery,Thriller",7.1,10302
tt3095734,movie,Monster Trucks,Monster Trucks,0,2016,104,"Action,Adventure,Comedy",5.7,19466
tt30970235,movie,Article 370,Article 370,0,2024,158,"Action,Drama,Thriller",7.8,23841
tt3097204,movie,The Inbetweeners 2,The Inbetweeners 2,0,2014,96,Comedy,6.4,47439
tt3099498,movie,Tusk,Tusk,0,2014,102,"Comedy,Horror",5.4,66749
tt3100274,movie,Manhattan Night,Manhattan Nocturne,0,2016,113,"Crime,Drama,Mystery",6.2,14088
tt31022050,movie,Our Little Secret,Our Little Secret,0,2024,101,"Comedy,Romance",5.7,21412
tt3104988,movie,Crazy Rich Asians,Crazy Rich Asians,0,2018,120,"Comedy,Drama,Romance",6.9,197751
tt3107166,movie,Pimp,Pimp,0,2018,86,"Crime,Drama,Romance",5.8,19542
tt3108894,movie,The Tender Bar,The Tender Bar,0,2021,106,"Biography,Drama",6.7,35231
tt3110958,movie,Now You See Me 2,Now You See Me 2,0,2016,129,"Action,Adventure,Comedy",6.4,331781
tt3111426,movie,Lost Girls,Lost Girls,0,2020,95,"Crime,Drama,Mystery",6.2,25920
tt3118452,movie,Circle,Circle,0,2015,87,"Drama,Horror,Mystery",6.0,68614
tt3120280,movie,Sierra Burgess Is a Loser,Sierra Burgess Is a Loser,0,2018,105,"Comedy,Drama,Romance",5.8,41694
tt3125324,movie,Beyond the Lights,Beyond the Lights,0,2014,116,"Drama,Music,Romance",6.8,17857
tt3127022,movie,The Bookshop,The Bookshop,0,2017,113,Drama,6.5,17980
tt3128900,movie,Miss Meadows,Miss Meadows,0,2014,88,"Comedy,Crime,Drama",5.8,10444
tt3137630,movie,David Brent: Life on the Road,David Brent: Life on the Road,0,2016,96,"Comedy,Music",6.3,22448
tt3138104,movie,The Hungover Games,The Hungover Games,0,2014,85,"Adventure,Comedy,Fantasy",3.5,17339
tt3138782,movie,The Miracle,Mucize,0,2015,136,"Comedy,Drama,History",7.6,14696
tt3139072,movie,Son of Batman,Son of Batman,0,2014,74,"Action,Adventure,Animation",6.7,32130
tt3140100,movie,Department Q: The Absent One,Fasandræberne,0,2014,119,"Crime,Drama,Mystery",7.1,27080
tt3142232,movie,Heropanti,Heropanti,0,2014,146,"Action,Drama,Romance",5.2,10853
tt3142764,movie,Race Gurram,Race Gurram,0,2014,163,"Action,Comedy",7.3,13320
tt3142872,movie,A Small September Affair,Bi Küçük Eylül Meselesi,0,2014,106,"Drama,Mystery,Romance",7.1,11274
tt3147312,movie,Desierto,Desierto,0,2015,88,"Action,Adventure,Drama",6.1,11011
tt3148348,movie,Let Us Prey,Let Us Prey,0,2014,92,"Horror,Thriller",5.8,11172
tt3148502,movie,Tamasha,Tamasha,0,2015,139,"Comedy,Drama,Romance",7.4,33725
tt3149038,movie,A Brilliant Young Mind,X+Y,0,2014,111,"Drama,Romance",7.1,30662
tt31514262,movie,Wild Wild Punjab,Wild Wild Punjab,0,2024,109,"Comedy,Romance",6.2,15256
tt31522415,movie,Sikandar Ka Muqaddar,Sikandar ka Muqaddar,0,2024,142,"Action,Crime,Drama",6.0,22992
tt3152592,movie,Scoob!,Scoob!,0,2020,93,"Adventure,Animation,Comedy",5.6,31013
tt3152624,movie,Trainwreck,Trainwreck,0,2015,125,"Comedy,Drama,Romance",6.2,144397
tt3153634,movie,Hope,So-won,0,2013,122,Drama,8.2,10411
tt3155298,movie,Luther: The Fallen Sun,Luther: The Fallen Sun,0,2023,129,"Action,Crime,Drama",6.4,68147
tt3155328,movie,Win It All,Win It All,0,2017,88,Comedy,6.2,10405
tt31556612,movie,We Will Dance Again,We Will Dance Again,0,2024,90,Documentary,7.6,10423
tt3164256,movie,Rock the Kasbah,Rock the Kasbah,0,2015,106,"Comedy,Music,War",5.5,12927
tt3165608,movie,Justin Bieber's Believe,Justin Bieber's Believe,0,2013,92,"Documentary,Music",1.6,17952
tt3165612,movie,Sleeping with Other People,Sleeping with Other People,0,2015,101,"Comedy,Drama,Romance",6.5,49328
tt3168230,movie,Mr. Holmes,Mr. Holmes,0,2015,104,"Crime,Drama,Family",6.8,68950
tt3169706,movie,Pride,Pride,0,2014,119,"Biography,Comedy,Drama",7.8,63036
tt3169770,movie,Retribution,El desconocido,0,2015,102,"Action,Crime,Drama",6.6,11285
tt3170832,movie,Room,Room,0,2015,118,"Drama,Thriller",8.1,462318
tt3170902,movie,Theeb,Theeb,0,2014,100,"Adventure,Drama,Thriller",7.2,11664
tt31711040,movie,Look Back,Rukku bakku,0,2024,58,"Animation,Drama",7.9,10352
tt3171832,movie,iBoy,iBoy,0,2017,90,"Action,Crime,Sci-Fi",5.9,24682
tt3172532,movie,The Diary of a Teenage Girl,The Diary of a Teenage Girl,0,2015,102,"Comedy,Drama,Romance",6.8,34200
tt3173594,movie,Hacker,Hacker,0,2016,95,"Crime,Drama,Thriller",6.1,11629
tt3173910,movie,Hasee Toh Phasee,Hasee Toh Phasee,0,2014,141,"Comedy,Romance",6.8,16743
tt3174376,movie,Before I Wake,Before I Wake,0,2016,97,"Drama,Fantasy,Horror",6.2,53378
tt31747163,movie,What Jennifer Did,What Jennifer Did,0,2024,87,"Crime,Documentary",6.1,10389
tt3175038,movie,The Villain,Ek Villain,0,2014,129,"Action,Crime,Drama",6.6,23328
tt3177316,movie,Honeymoon,Honeymoon,0,2014,87,"Drama,Fantasy,Horror",5.7,27841
tt3179568,movie,"Men, Women & Children","Men, Women & Children",0,2014,119,"Comedy,Drama",6.6,34127
tt3181776,movie,Momentum,Momentum,0,2015,96,"Action,Crime,Thriller",5.5,17242
tt3181822,movie,The Boy Next Door,The Boy Next Door,0,2015,91,Thriller,4.7,46825
tt3183660,movie,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,0,2016,132,"Adventure,Family,Fantasy",7.2,519093
tt3195644,movie,Insidious: Chapter 3,Insidious: Chapter 3,0,2015,97,"Horror,Mystery,Thriller",6.1,122175
tt3201640,movie,Extinction,Extinction,0,2018,95,"Action,Drama,Sci-Fi",5.8,59219
tt3202202,movie,Palm Trees in the Snow,Palmeras en la nieve,0,2015,163,"Drama,Romance",7.3,12723
tt3203290,movie,Free to Play,Free to Play,0,2014,75,"Action,Documentary",7.6,13641
tt3203528,movie,Bad Samaritan,Bad Samaritan,0,2018,110,"Crime,Drama,Horror",6.4,26861
tt3203606,movie,Trumbo,Trumbo,0,2015,124,"Biography,Drama",7.4,85668
tt3203616,movie,The Cobbler,The Cobbler,0,2014,99,"Comedy,Drama,Fantasy",5.8,61998
tt3205376,movie,Slow West,Slow West,0,2015,84,"Adventure,Drama,Romance",6.9,48651
tt3208026,movie,Black '47,Black '47,0,2018,100,"Action,Drama,History",6.8,13501
tt3210686,movie,Son of God,Son of God,0,2014,138,"Biography,Drama,History",5.7,19832
tt3212232,movie,I Am Wrath,I Am Wrath,0,2016,92,"Action,Thriller",5.4,16438
tt3212904,movie,Curve,Curve,0,2015,85,"Horror,Thriller",5.4,13109
tt3215824,movie,Those Who Wish Me Dead,Those Who Wish Me Dead,0,2021,100,"Action,Drama,Thriller",6.0,75014
tt3216348,movie,Incarnate,Incarnate,0,2016,87,"Horror,Thriller",5.3,14401
tt3224458,movie,A Beautiful Day in the Neighborhood,A Beautiful Day in the Neighborhood,0,2019,109,"Biography,Drama,Family",7.2,90862
tt3228774,movie,Cruella,Cruella,0,2021,134,"Adventure,Comedy,Crime",7.3,276169
tt32308617,movie,Savi,Savi,0,2024,126,"Action,Crime,Drama",6.2,34662
tt3231054,movie,Risen,Risen,0,2016,107,"Action,Drama,History",6.3,31465
tt3233418,movie,Spare Parts,Spare Parts,0,2015,114,"Biography,Drama,History",7.2,12082
tt3235888,movie,It Follows,It Follows,0,2014,100,"Horror,Mystery,Thriller",6.8,282060
tt32359447,movie,Hot Frosty,Hot Frosty,0,2024,92,"Comedy,Fantasy,Romance",5.3,13793
tt3247714,movie,Survivor,Survivor,0,2015,96,"Action,Crime,Thriller",5.6,36305
tt3253624,movie,Soaked in Bleach,Soaked in Bleach,0,2015,90,"Crime,Documentary",7.3,11683
tt3253930,movie,Marshland,La isla mínima,0,2014,105,"Crime,Mystery,Thriller",7.2,37230
tt3255590,movie,El Camino Christmas,El Camino Christmas,0,2017,89,"Comedy,Crime,Western",5.7,11414
tt3256226,movie,IO,IO,0,2019,96,"Adventure,Drama,Sci-Fi",4.8,36841
tt3262342,movie,Loving Vincent,Loving Vincent,0,2017,94,"Animation,Drama,Mystery",7.8,65303
tt3263614,movie,"Kumiko, The Treasure Hunter","Kumiko, the Treasure Hunter",0,2014,105,Drama,6.6,12570
tt3263904,movie,Sully,Sully,0,2016,96,"Biography,Drama",7.4,306789
tt3263946,movie,Trial by Fire,Trial by Fire,0,2018,127,"Biography,Drama",7.1,12763
tt3266284,movie,November Criminals,November Criminals,0,2017,86,"Crime,Drama,Mystery",5.3,11195
tt3268458,movie,The Internet's Own Boy: The Story of Aaron Swartz,The Internet's Own Boy: The Story of Aaron Swartz,0,2014,105,"Biography,Crime,Documentary",8.0,18227
tt3270538,movie,Requiem for the American Dream,Requiem for the American Dream,0,2015,73,"Biography,Documentary,News",8.0,10033
tt3272066,movie,Reminiscence,Reminiscence,0,2021,116,"Mystery,Romance,Sci-Fi",5.9,68105
tt32765621,movie,Sipahi,Sipahi,0,2024,62,Drama,7.5,13849
tt3276924,movie,Heist,Heist,0,2015,93,"Action,Crime,Drama",6.1,33358
tt3278330,movie,Tale of Tales,Il racconto dei racconti - Tale of Tales,0,2015,134,"Drama,Fantasy,Horror",6.4,31968
tt3280262,movie,Cult of Chucky,Cult of Chucky,0,2017,91,"Horror,Thriller",5.3,31654
tt3281548,movie,Little Women,Little Women,0,2019,135,"Drama,Romance",7.8,259860
tt3282858,movie,Naomi and Ely's No Kiss List,Naomi and Ely's No Kiss List,0,2015,89,"Comedy,Drama,Romance",5.5,10614
tt3283714,movie,Behzat Ç.: Ankara Is on Fire,Behzat Ç.: Ankara Yaniyor...,0,2013,97,"Action,Crime,Drama",7.4,15447
tt3286052,movie,The Blackcoat's Daughter,February,0,2015,93,"Horror,Mystery,Thriller",5.9,28888
tt3289712,movie,Jenny's Wedding,Jenny's Wedding,0,2015,94,"Comedy,Drama,Romance",5.6,12140
tt3289724,movie,Welcome to Marwen,Welcome to Marwen,0,2018,116,"Biography,Comedy,Drama",6.2,26677
tt3289728,movie,Equals,Equals,0,2015,101,"Drama,Romance,Sci-Fi",6.0,33365
tt3289956,movie,The Autopsy of Jane Doe,The Autopsy of Jane Doe,0,2016,86,"Horror,Mystery,Thriller",6.8,149292
tt3291150,movie,The Expendables 4,Expend4bles,0,2023,103,"Action,Adventure,Thriller",4.8,47253
tt3296658,movie,Rams,Hrútar,0,2015,93,Drama,7.2,15383
tt3296908,movie,The Man with the Iron Heart,HHhH,0,2017,120,"Action,Biography,Thriller",6.4,18816
tt3297330,movie,Good Kill,Good Kill,0,2014,102,"Drama,Thriller,War",6.4,25214
tt3300542,movie,London Has Fallen,London Has Fallen,0,2016,99,"Action,Thriller",5.9,173470
tt3300980,movie,The 12th Man,Den 12. mann,0,2017,135,"Drama,History,Thriller",7.3,30223
tt3302820,movie,Cowspiracy: The Sustainability Secret,Cowspiracy: The Sustainability Secret,0,2014,90,Documentary,8.1,26923
tt33034103,movie,Am I Racist?,Am I Racist?,0,2024,100,"Comedy,Documentary",6.7,15646
tt3312830,movie,Youth,Youth,0,2015,124,"Comedy,Drama,Music",7.3,85044
tt3315342,movie,Logan,Logan,0,2017,137,"Action,Drama,Sci-Fi",8.1,874059
tt3316948,movie,American Ultra,American Ultra,0,2015,96,"Action,Comedy",6.1,97452
tt3316960,movie,Still Alice,Still Alice,0,2014,101,Drama,7.5,145900
tt3317234,movie,"Game Over, Man!","Game Over, Man!",0,2018,101,"Action,Comedy",5.5,33975
tt33175825,movie,Attack on Titan the Movie: The Last Attack,Attack on Titan the Movie: The Last Attack,0,2024,145,"Action,Animation,Drama",9.3,10014
tt3319920,movie,Regression,Regression,0,2015,106,"Crime,Drama,Mystery",5.6,43344
tt3321300,movie,MI-5,Spooks: The Greater Good,0,2015,104,"Action,Drama,Thriller",6.2,24276
tt3322364,movie,Concussion,Concussion,0,2015,123,"Biography,Drama,Sport",7.1,102019
tt3322420,movie,Queen,Queen,0,2013,146,"Adventure,Comedy,Drama",8.1,69307
tt3322892,movie,XX,XX,0,2017,80,Horror,4.6,12579
tt3322940,movie,Annabelle,Annabelle,0,2014,99,"Horror,Mystery,Thriller",5.5,181199
tt3327624,movie,Infini,Infini,0,2015,110,"Horror,Sci-Fi,Thriller",5.3,15276
tt3332064,movie,Pan,Pan,0,2015,111,"Adventure,Comedy,Family",5.7,68023
tt3335606,movie,Berlin Syndrome,Berlin Syndrome,0,2017,116,"Drama,Horror,Mystery",6.3,28308
tt3339674,movie,Burying the Ex,Burying the Ex,0,2014,89,"Comedy,Horror,Romance",5.4,11730
tt3347976,movie,Dügün Dernek,Dügün Dernek,0,2013,106,Comedy,6.9,24399
tt3348730,movie,Jigsaw,Jigsaw,0,2017,92,"Horror,Mystery,Thriller",5.7,96635
tt3352390,movie,Friend Request,Friend Request,0,2016,92,"Horror,Mystery,Thriller",5.2,28241
tt3359350,movie,Road House,Road House,0,2024,121,"Action,Thriller",6.2,160274
tt3361792,movie,Tolkien,Tolkien,0,2019,112,"Biography,Drama,Romance",6.8,48439
tt3369806,movie,Max,Max,0,2015,111,"Adventure,Drama,Family",6.6,28813
tt3371366,movie,Transformers: The Last Knight,Transformers: The Last Knight,0,2017,154,"Action,Adventure,Sci-Fi",5.2,174568
tt3381008,movie,The Brothers Grimsby,Grimsby,0,2016,83,"Action,Adventure,Comedy",6.2,114030
tt3385516,movie,X-Men: Apocalypse,X-Men: Apocalypse,0,2016,144,"Action,Adventure,Sci-Fi",6.8,474048
tt3385524,movie,Stan & Ollie,Stan & Ollie,0,2018,98,"Biography,Comedy,Drama",7.2,40546
tt3387266,movie,A United Kingdom,A United Kingdom,0,2016,111,"Biography,Drama,History",6.9,17259
tt3387520,movie,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,0,2019,108,"Adventure,Horror,Mystery",6.2,88373
tt3387542,movie,The Forest,The Forest,0,2016,93,"Horror,Mystery,Thriller",4.8,46458
tt3387648,movie,The Taking of Deborah Logan,The Taking,0,2014,90,"Horror,Mystery,Thriller",6.0,43671
tt3390572,movie,Haider,Haider,0,2014,160,"Crime,Drama,Thriller",8.0,58837
tt3393786,movie,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,0,2016,118,"Action,Drama,Thriller",6.2,182538
tt3395184,movie,Spring,Spring,0,2014,109,"Drama,Horror,Romance",6.7,32313
tt3397884,movie,Sicario,Sicario,0,2015,121,"Action,Crime,Drama",7.7,496213
tt3398268,movie,When Marnie Was There,Omoide no Mânî,0,2014,103,"Animation,Drama,Family",7.6,50521
tt3399024,movie,Samba,Samba,0,2014,118,"Comedy,Drama,Romance",6.7,17518
tt3401882,movie,Fist Fight,Fist Fight,0,2017,91,Comedy,5.6,46633
tt3402236,movie,Murder on the Orient Express,Murder on the Orient Express,0,2017,114,"Crime,Drama,Mystery",6.5,306181
tt3405236,movie,Raees,Raees,0,2017,143,"Action,Crime,Drama",6.6,51680
tt3409392,movie,Timbuktu,Timbuktu,0,2014,96,"Drama,War",7.1,18554
tt3410834,movie,Allegiant,Allegiant,0,2016,120,"Action,Adventure,Mystery",5.7,138697
tt3411444,movie,Ferdinand,Ferdinand,0,2017,108,"Adventure,Animation,Comedy",6.7,66610
tt3416532,movie,A Monster Calls,A Monster Calls,0,2016,108,"Adventure,Drama,Family",7.4,95592
tt3416536,movie,Hot Summer Nights,Hot Summer Nights,0,2017,107,"Crime,Drama,Romance",6.4,24977
